label,year1958,year1959,year1960,year1961,year1962,year1963,year1964,year1965,year1966,year1967,year1968,year1969,year1970,year1971,year1972,year1973,year1974,year1975,year1976,year1977,year1978,year1979,year1980,year1981,year1982,year1983,year1984,year1985,year1986,year1987,year1988,year1989,year1990,year1991,year1992,year1993,year1994,year1995,year1996,year1997,year1998,year1999,year2000,year2001,year2002,year2003,year2004,year2005,year2006,year2007,year2008,year2009,year2010,year2011,year2012,year2013,year2014,year2015,year2016,northing,easting
"252500,262500",9,0,7,3,1,1,0,6,6,8,2,3,7,2,5,0,7,1,0,6,2,8,4,9,6,4,4,4,5,3,5,3,4,1,5,5,8,1,1,2,9,9,9,6,7,0,8,2,4,7,8,6,0,2,9,3,7,8,3,262500,252500
"257500,262500",9,0,7,3,1,1,0,6,6,8,2,4,8,2,5,1,7,1,0,6,2,8,4,9,6,3,5,4,5,3,4,3,4,1,5,5,7,0,0,3,9,9,9,7,7,0,8,2,4,7,8,6,1,2,9,3,6,8,2,262500,257500
"262500,262500",9,0,7,3,2,1,0,6,5,8,2,4,7,1,5,1,8,1,0,7,2,9,4,8,5,5,4,3,6,3,4,3,4,1,6,5,7,1,0,2,9,9,9,6,7,0,8,2,4,6,8,6,0,3,9,3,7,8,2,262500,262500
"267500,262500",8,1,8,3,4,1,0,6,5,8,2,4,7,0,3,2,9,1,0,7,3,9,4,7,5,7,4,3,6,2,5,2,4,1,6,5,8,1,0,2,9,9,9,6,7,0,8,2,3,5,8,6,0,3,9,1,6,7,4,262500,267500
"272500,262500",8,2,9,3,3,1,0,7,6,8,2,4,7,1,5,1,9,0,0,7,3,8,4,8,5,7,4,3,6,2,5,2,4,2,6,5,8,1,0,1,9,9,9,7,7,0,8,2,3,4,6,5,0,4,9,1,6,6,3,262500,272500
"277500,262500",7,4,9,2,3,1,0,6,8,8,3,4,7,0,5,1,9,1,0,7,2,8,4,7,5,6,4,2,5,2,5,1,4,2,6,5,8,1,0,1,9,9,9,6,8,0,7,2,3,4,6,6,0,3,9,3,7,8,3,262500,277500
"282500,262500",6,4,9,2,3,1,0,7,8,8,4,3,7,0,4,1,9,0,0,7,2,8,4,7,5,5,4,2,7,3,5,3,6,3,6,5,9,1,1,1,9,9,9,6,8,0,7,1,3,4,8,5,0,2,8,2,6,6,2,262500,282500
"287500,262500",6,4,9,2,3,2,0,6,8,8,4,3,7,0,6,1,9,0,0,8,2,7,3,6,5,3,4,2,8,3,6,5,7,4,6,5,9,1,1,1,9,9,9,5,8,0,7,1,3,5,7,4,0,2,8,2,7,4,1,262500,287500
"292500,262500",6,4,9,1,3,1,0,6,8,7,4,3,6,0,7,1,9,0,0,7,2,7,2,4,5,3,5,3,8,3,6,5,7,4,7,6,9,2,1,2,9,9,9,4,8,0,6,2,3,4,8,5,0,1,8,2,8,5,1,262500,292500
"297500,262500",4,2,8,2,3,1,0,7,8,8,4,3,4,1,5,0,8,0,0,7,1,6,3,6,7,4,5,2,7,3,5,4,6,3,6,6,9,2,1,1,9,9,9,4,9,0,6,2,5,7,8,5,0,1,8,3,9,7,2,262500,297500
"252500,257500",8,2,8,2,1,0,0,6,6,7,2,3,6,1,6,0,8,1,0,6,1,8,4,9,5,3,4,3,5,3,6,4,4,2,5,5,9,2,1,2,9,9,9,5,7,0,8,1,4,7,8,7,0,3,9,4,7,7,3,257500,252500
"257500,257500",8,2,8,2,1,0,0,6,6,9,2,4,7,2,5,1,6,1,0,6,1,8,4,9,6,3,5,3,5,3,4,3,4,1,5,4,7,0,0,2,9,9,9,6,7,0,8,2,5,7,8,7,1,3,9,4,7,8,3,257500,257500
"262500,257500",7,2,8,2,1,1,0,6,6,8,2,3,7,1,5,0,8,1,0,6,2,9,4,9,6,4,5,4,5,3,4,3,4,1,5,5,7,1,0,2,9,9,9,6,7,0,8,2,4,6,8,7,0,3,9,3,7,8,3,257500,262500
"267500,257500",7,2,8,3,2,1,0,6,6,9,1,3,5,1,5,1,8,0,0,7,3,9,4,8,6,6,4,4,7,3,4,2,4,1,6,5,8,1,0,2,9,9,9,5,8,0,7,2,4,5,7,6,0,3,9,2,7,8,3,257500,267500
"272500,257500",7,3,9,3,3,1,0,7,8,8,2,4,5,1,5,0,9,1,0,6,2,8,4,7,6,6,3,2,6,2,3,2,5,1,5,5,7,1,0,1,9,9,9,6,8,0,8,2,3,4,6,7,0,4,9,4,7,8,4,257500,272500
"277500,257500",7,4,9,2,3,1,0,7,8,8,4,3,5,1,5,0,8,1,0,6,2,8,4,7,6,6,3,2,6,2,3,2,5,1,5,4,7,1,0,1,9,9,9,6,8,0,7,2,3,3,6,7,0,4,9,5,8,9,4,257500,277500
"282500,257500",6,4,9,1,3,1,0,7,8,8,4,2,6,0,4,1,8,0,0,6,1,7,4,7,6,5,3,2,7,2,5,3,6,2,4,5,8,1,1,3,9,9,9,7,9,0,8,2,5,5,7,6,0,4,9,3,2,8,3,257500,282500
"287500,257500",6,3,9,2,3,1,0,7,8,8,4,2,5,1,5,0,9,0,0,7,1,6,3,6,7,4,4,3,8,3,6,4,7,3,6,6,9,2,1,2,9,9,9,5,8,0,7,1,4,4,8,5,0,2,8,2,5,7,1,257500,287500
"292500,257500",5,3,9,2,3,1,0,7,8,8,4,2,4,1,5,0,8,0,0,6,1,6,3,6,7,4,5,3,8,2,5,5,7,3,6,6,9,3,1,2,9,9,9,4,9,0,7,1,4,6,8,4,0,1,8,2,7,7,2,257500,292500
"297500,257500",4,1,7,2,2,1,0,8,7,8,5,2,4,1,5,0,7,0,0,6,1,5,4,6,7,4,6,3,8,3,4,5,6,3,4,5,9,3,1,2,9,9,9,3,9,0,6,2,7,7,8,6,0,1,9,2,8,8,3,257500,297500
"252500,252500",7,3,9,4,3,1,0,6,6,9,3,2,6,0,5,0,9,0,0,6,1,8,4,8,5,2,3,3,5,3,5,4,2,2,6,5,8,2,1,4,9,8,9,6,7,0,8,1,4,7,8,7,1,2,9,4,7,7,1,252500,252500
"257500,252500",7,3,9,3,2,1,0,6,6,9,2,3,7,1,5,0,9,0,0,5,1,8,3,8,7,4,4,4,6,3,5,4,4,2,7,5,8,2,1,3,9,8,9,4,8,0,6,1,5,6,8,7,0,2,9,2,7,6,1,252500,257500
"262500,252500",7,3,9,3,2,1,0,7,6,9,3,2,7,1,6,0,9,0,0,5,1,8,3,8,7,5,4,4,6,3,5,4,4,3,7,6,8,2,1,2,9,9,9,4,8,0,4,1,5,6,8,7,0,2,8,2,5,6,1,252500,262500
"267500,252500",7,3,9,3,2,1,0,7,7,8,3,3,6,1,5,0,9,0,0,6,1,8,4,8,7,5,4,4,6,3,5,3,4,2,6,5,8,1,1,2,9,9,9,4,8,0,6,1,4,5,8,7,0,2,9,2,6,7,2,252500,267500
"272500,252500",7,4,9,2,2,1,0,7,8,8,3,3,6,1,5,0,8,0,0,6,1,8,4,8,7,5,4,3,6,2,4,3,5,1,6,4,8,1,1,2,9,9,9,5,9,0,7,2,4,5,7,6,0,3,9,3,6,7,2,252500,272500
"277500,252500",6,4,9,2,2,1,0,7,8,8,4,3,5,1,5,0,8,0,0,6,1,8,4,7,7,6,3,3,7,2,4,3,5,1,5,4,8,2,1,2,9,9,9,6,9,0,8,2,4,5,7,6,0,3,9,3,6,7,1,252500,277500
"282500,252500",6,3,9,2,2,1,0,7,8,8,4,1,5,1,4,0,8,0,0,6,1,7,4,7,7,5,4,3,7,2,6,4,6,3,4,5,9,2,1,2,9,9,9,6,9,0,8,2,5,5,7,6,0,3,8,3,3,8,1,252500,282500
"287500,252500",5,3,9,2,2,1,0,8,8,8,4,1,4,1,4,0,7,0,0,6,1,6,3,6,8,4,4,3,8,2,6,5,7,3,7,6,8,3,1,2,9,9,9,4,9,0,7,1,5,5,7,6,0,2,9,3,5,7,2,252500,287500
"292500,252500",5,3,9,2,2,1,0,8,8,8,4,1,4,1,4,0,7,0,0,5,1,6,3,6,7,4,4,3,8,2,6,5,7,3,6,6,8,3,1,2,9,9,9,4,9,0,7,2,5,6,7,5,0,1,9,3,8,7,2,252500,292500
"297500,252500",4,2,8,2,3,1,0,7,7,8,5,1,4,1,5,0,8,0,0,5,1,5,3,6,7,4,5,3,8,2,4,6,7,3,4,6,8,3,1,2,9,9,9,3,9,0,6,2,6,7,8,6,0,1,9,4,9,7,2,252500,297500
"452500,532500",6,0,9,4,1,6,0,8,9,7,9,6,3,3,1,1,2,1,5,4,8,9,7,5,2,4,4,5,7,7,5,0,1,0,3,7,3,1,0,4,8,6,9,7,8,2,8,6,2,4,8,6,5,0,9,3,3,2,2,532500,452500
"452500,527500",7,0,9,2,1,6,0,8,9,7,8,5,2,3,1,1,2,1,4,3,8,9,7,5,2,3,4,5,7,7,5,0,1,0,3,7,2,1,0,4,8,6,9,6,8,2,9,6,4,5,8,6,6,0,9,4,3,4,3,527500,452500
"452500,522500",7,0,9,2,1,5,0,8,9,7,7,5,1,3,1,2,1,1,2,2,6,9,7,5,2,4,4,6,7,8,3,0,2,0,4,8,4,1,0,3,8,7,9,6,8,3,8,6,5,4,9,6,6,0,9,3,3,4,5,522500,452500
"457500,522500",6,0,9,2,1,5,0,9,8,7,8,4,2,4,1,1,2,1,3,3,8,9,7,4,1,3,3,5,7,7,3,0,2,0,4,7,2,1,0,3,8,7,9,6,8,2,9,6,5,4,8,5,6,0,9,6,4,5,6,522500,457500
"462500,522500",5,1,9,2,1,6,0,9,8,6,8,4,2,3,1,1,2,0,3,5,8,8,6,4,2,3,4,4,7,7,2,0,1,0,3,6,2,1,0,3,8,7,9,5,9,3,9,7,5,4,8,4,6,0,9,7,6,5,7,522500,462500
"467500,522500",4,1,9,2,1,7,0,9,7,6,8,4,2,3,1,2,3,0,3,6,8,8,6,4,2,3,4,3,7,6,2,0,1,0,3,5,1,1,0,4,8,7,9,6,9,2,9,8,5,5,8,6,7,0,9,5,5,4,7,522500,467500
"452500,517500",7,0,9,3,1,5,0,8,9,6,7,4,1,3,1,2,3,1,2,1,6,9,7,4,2,5,4,6,7,8,3,0,3,0,6,8,5,2,0,2,8,7,9,6,6,1,9,7,5,4,9,5,8,0,8,3,2,4,4,517500,452500
"457500,517500",6,1,9,3,1,5,0,8,8,6,8,3,1,2,1,1,2,0,5,5,8,9,7,4,2,3,4,5,7,7,3,0,2,0,4,6,3,1,0,2,8,8,9,6,7,2,9,7,5,4,9,6,7,0,9,4,3,4,6,517500,457500
"462500,517500",5,1,9,3,1,5,0,8,6,6,8,4,2,3,1,1,3,0,7,8,9,8,6,4,2,3,5,3,7,6,2,0,2,0,4,5,1,1,0,2,8,7,9,6,8,2,9,7,4,4,9,6,7,0,9,5,4,3,7,517500,462500
"467500,517500",5,1,9,3,0,7,0,9,6,6,8,4,2,2,1,1,4,1,5,6,9,7,6,3,1,3,5,3,7,6,2,0,2,0,4,6,2,1,0,4,8,7,9,7,8,2,9,8,3,5,8,5,8,0,9,4,4,3,7,517500,467500
"472500,517500",5,2,9,2,1,6,0,9,7,4,7,4,1,2,1,2,3,0,3,6,8,7,6,4,2,3,4,3,7,6,3,0,1,0,2,3,1,1,0,5,8,7,9,8,8,4,9,7,6,5,8,5,9,0,9,5,6,4,8,517500,472500
"477500,517500",8,2,9,2,1,5,0,8,8,5,6,3,1,2,1,1,2,0,3,6,8,7,6,5,2,3,4,4,8,6,3,0,1,0,3,4,1,2,0,4,8,7,9,7,9,4,9,7,5,6,9,5,7,0,9,4,6,3,7,517500,477500
"452500,512500",7,0,9,3,1,5,0,8,8,6,7,4,2,2,1,1,3,1,4,2,7,9,7,5,1,4,4,5,7,8,3,0,3,0,3,7,5,2,0,2,8,8,9,6,6,1,9,6,6,4,9,6,8,0,9,3,2,4,5,512500,452500
"457500,512500",6,1,9,3,1,6,0,8,8,6,8,4,2,2,2,1,3,1,5,6,9,9,7,5,1,4,4,5,7,7,2,0,2,0,3,6,2,1,0,3,8,8,9,7,7,0,8,5,4,4,9,7,6,0,9,3,4,3,5,512500,457500
"462500,512500",5,1,9,3,1,5,0,8,7,7,8,3,2,2,2,1,4,1,6,6,9,8,6,4,1,3,5,4,8,7,1,0,3,0,3,6,2,2,0,3,8,8,9,7,5,0,9,6,5,4,9,7,7,0,9,4,4,2,6,512500,462500
"467500,512500",5,1,9,2,0,5,0,9,7,6,8,3,1,2,2,1,4,1,5,6,9,8,5,4,1,4,6,3,7,6,2,0,2,0,4,6,3,2,0,3,7,7,9,7,7,1,9,8,3,5,8,6,8,0,9,4,4,3,8,512500,467500
"472500,512500",5,2,9,3,1,5,0,7,7,4,4,1,0,1,2,1,4,1,6,8,9,8,6,6,2,4,6,4,9,6,3,0,2,0,3,3,2,2,0,3,8,8,9,7,7,1,9,7,5,7,8,5,8,0,9,4,5,3,6,512500,472500
"477500,512500",8,3,9,3,1,5,0,7,7,4,4,2,0,1,2,1,4,1,5,7,9,8,6,6,1,4,5,4,9,6,3,0,2,0,3,3,1,2,0,3,8,8,9,7,8,2,9,7,6,6,8,5,7,0,9,4,5,2,6,512500,477500
"482500,512500",8,2,9,2,1,3,0,8,8,7,6,5,3,1,1,1,2,0,3,4,7,7,5,6,2,3,5,4,7,6,3,0,0,0,4,4,2,3,1,4,8,8,9,5,7,4,9,9,6,7,9,6,8,0,9,2,5,1,6,512500,482500
"487500,512500",8,3,9,2,1,4,0,7,8,6,4,6,2,1,1,1,2,0,3,4,8,8,6,6,3,3,5,4,7,6,4,0,0,0,5,4,3,2,0,3,8,7,9,5,8,2,9,7,5,5,9,6,9,1,9,1,7,2,7,512500,487500
"452500,507500",7,0,9,4,1,5,0,8,8,9,7,3,2,1,2,1,4,0,2,4,8,9,6,4,2,3,3,5,7,7,3,0,2,0,3,6,4,1,1,2,7,8,9,6,6,1,8,7,5,6,9,8,6,0,9,3,5,5,4,507500,452500
"457500,507500",6,1,9,2,0,4,0,8,7,8,8,4,2,1,3,1,6,1,6,6,9,9,7,5,2,3,5,5,7,7,3,0,3,0,2,6,1,2,1,4,8,8,9,7,6,0,8,4,4,3,9,7,4,0,9,2,5,3,5,507500,457500
"462500,507500",6,1,9,4,1,6,0,8,7,8,8,4,2,1,3,0,4,1,5,6,9,8,7,4,1,3,5,4,7,7,2,0,2,0,3,7,2,2,1,3,8,8,9,6,5,0,9,6,5,3,9,7,6,0,9,3,4,2,5,507500,462500
"467500,507500",5,1,9,2,2,4,0,8,9,9,7,5,4,1,3,1,3,1,4,6,8,8,6,6,3,3,4,4,8,7,5,0,1,0,2,6,3,1,0,2,8,6,9,7,7,0,9,7,5,3,8,6,7,0,9,2,5,2,4,507500,467500
"472500,507500",6,2,9,2,2,5,0,8,7,7,4,3,3,1,2,0,3,1,7,8,9,8,7,6,1,3,5,4,8,4,1,0,3,0,1,5,2,3,1,2,7,8,9,6,6,0,9,7,5,4,8,6,9,0,9,4,5,4,6,507500,472500
"477500,507500",8,3,9,2,1,4,0,7,7,6,5,3,1,1,1,0,3,1,4,7,9,8,7,7,2,4,4,4,8,5,4,0,2,0,3,5,2,2,0,3,8,8,9,6,7,1,9,6,5,6,9,5,8,0,9,3,6,2,6,507500,477500
"482500,507500",9,3,9,2,1,4,0,8,8,7,6,4,2,1,1,1,3,0,4,5,8,8,6,7,2,3,4,4,7,6,3,0,1,0,4,5,3,2,0,3,8,7,9,5,7,2,9,6,5,6,9,6,8,0,9,2,5,1,7,507500,482500
"487500,507500",9,3,9,3,1,4,0,7,9,6,4,6,2,1,1,2,2,1,4,6,8,8,7,7,3,3,6,5,7,6,4,0,1,0,6,5,3,2,0,2,8,7,9,5,8,2,9,5,4,3,8,4,8,0,9,0,5,1,7,507500,487500
"492500,507500",9,3,9,2,1,3,0,7,9,6,3,6,2,1,1,2,3,1,4,5,8,8,7,7,4,3,6,5,7,6,4,0,1,0,6,5,3,2,0,2,8,7,9,5,8,1,9,5,4,4,8,4,8,0,9,0,6,2,7,507500,492500
"452500,502500",6,0,9,3,0,3,0,8,8,8,7,3,2,1,2,1,5,0,4,3,8,8,6,4,2,2,3,4,7,6,3,0,2,1,4,8,5,1,0,1,7,7,9,5,5,2,9,7,5,6,9,9,6,1,9,4,7,6,4,502500,452500
"457500,502500",6,1,9,2,0,3,0,8,8,8,7,4,2,1,2,1,4,1,5,5,8,9,7,6,2,3,4,4,7,6,3,0,2,0,3,7,3,1,0,2,8,8,9,6,6,1,9,7,5,4,9,7,6,0,9,3,5,4,5,502500,457500
"462500,502500",6,1,9,2,1,3,0,8,8,8,7,4,3,1,3,1,5,1,5,7,9,8,7,6,2,2,4,4,8,5,4,0,2,0,3,6,3,1,0,2,8,7,9,7,7,0,9,6,4,4,9,6,6,0,9,2,5,3,5,502500,462500
"467500,502500",6,1,9,2,2,3,0,8,8,9,7,4,4,1,3,1,5,1,5,8,9,8,7,6,3,2,4,4,8,5,4,0,2,0,3,6,2,1,0,1,7,7,9,7,7,0,9,6,5,3,8,6,6,0,9,2,5,3,4,502500,467500
"472500,502500",7,1,9,2,1,4,0,8,7,7,5,4,3,1,2,0,4,1,5,7,9,9,7,6,2,3,4,4,8,5,3,0,2,0,3,6,3,2,0,1,8,8,9,6,7,1,9,6,5,4,8,6,8,0,9,2,5,3,6,502500,472500
"477500,502500",8,2,9,2,1,3,0,8,8,7,5,4,4,1,1,0,3,1,4,6,8,9,7,7,2,3,3,5,8,5,4,0,4,0,4,6,3,2,0,2,9,7,9,6,7,1,8,3,5,6,9,6,7,0,9,1,6,2,5,502500,477500
"482500,502500",9,2,9,2,1,4,0,8,8,7,5,4,4,1,1,0,3,1,3,6,8,8,7,8,2,3,3,5,8,5,4,0,4,0,4,6,3,2,0,3,9,7,9,6,7,1,7,2,5,6,9,6,7,0,9,1,6,2,5,502500,482500
"487500,502500",9,3,9,2,1,4,0,7,9,6,5,5,3,1,1,1,3,1,3,4,7,8,7,7,2,3,4,4,7,5,4,0,2,0,6,6,3,2,0,2,8,8,9,6,8,1,8,4,5,6,9,5,8,0,9,0,6,2,7,502500,487500
"492500,502500",8,2,9,2,1,4,0,7,9,6,4,6,2,1,1,1,3,1,3,5,8,8,7,7,3,3,4,4,7,6,4,0,2,0,5,5,3,2,0,3,8,7,9,6,8,1,9,5,5,6,9,4,8,0,9,0,6,2,7,502500,492500
"497500,502500",8,2,9,2,1,4,0,8,9,6,5,7,2,1,1,1,3,1,3,6,7,8,7,7,3,4,4,5,6,5,3,0,2,0,4,5,3,2,0,3,8,7,9,6,8,1,9,5,4,6,9,4,8,0,9,0,6,2,7,502500,497500
"252500,147500",6,5,9,5,0,1,0,5,5,7,4,3,6,2,4,0,8,0,0,1,2,7,6,6,8,3,5,6,8,1,8,4,3,2,4,8,7,1,1,3,9,9,9,2,7,0,4,3,2,7,9,7,1,2,9,4,6,8,3,147500,252500
"257500,147500",6,4,9,5,0,1,0,6,5,8,4,2,7,2,4,0,8,0,1,1,1,7,6,7,8,3,5,5,7,2,7,3,2,1,2,7,8,2,1,4,9,9,9,4,8,0,5,4,3,6,6,8,0,3,9,3,6,9,3,147500,257500
"262500,147500",5,3,9,4,0,1,0,6,6,8,2,2,8,1,3,0,8,0,1,1,1,7,7,7,7,5,5,4,6,2,7,5,3,2,4,6,9,2,1,4,9,9,9,4,8,0,5,4,3,6,7,8,0,2,9,3,6,8,3,147500,262500
"267500,147500",4,2,8,3,0,1,0,6,5,7,2,1,6,1,3,0,8,0,1,2,2,7,6,7,8,5,5,3,6,2,8,6,5,4,4,7,9,4,1,5,9,9,9,3,9,0,4,3,4,8,8,7,0,1,9,2,6,7,3,147500,267500
"272500,147500",3,2,7,3,0,1,0,4,4,7,1,1,5,1,2,0,8,0,0,2,1,7,6,6,7,4,4,2,6,3,7,6,5,3,5,8,9,6,2,4,9,9,9,3,8,0,5,3,4,8,9,7,1,5,9,6,8,8,2,147500,272500
"277500,147500",4,3,8,2,1,1,0,6,5,7,3,2,6,1,3,0,8,0,0,4,1,6,6,6,7,5,4,2,7,2,7,4,5,3,4,7,9,5,2,5,9,9,9,3,8,0,4,1,3,8,9,7,0,2,9,6,8,8,1,147500,277500
"282500,147500",3,3,8,2,1,2,0,7,6,7,4,2,6,1,3,0,8,0,0,4,1,5,6,6,5,4,4,1,8,2,6,5,6,3,4,7,9,5,2,5,9,9,9,4,9,0,3,1,3,8,8,7,0,2,9,7,8,7,1,147500,282500
"287500,147500",2,4,8,2,1,2,0,6,5,6,3,3,5,2,4,0,8,0,1,4,1,7,6,5,5,3,4,1,7,1,6,6,7,3,4,7,9,6,3,4,9,9,9,3,8,0,2,1,5,8,8,7,0,2,9,8,9,7,0,147500,287500
"292500,147500",3,3,9,2,1,2,0,6,5,6,6,6,5,3,5,0,8,0,2,3,2,8,7,6,7,5,7,1,7,1,5,4,1,3,3,4,9,7,2,4,8,9,9,4,9,0,4,1,4,8,8,7,0,1,9,6,8,2,0,147500,292500
"297500,147500",4,4,9,1,1,2,0,5,6,5,6,7,5,3,6,0,8,0,2,5,2,8,6,6,7,3,7,1,7,1,3,3,2,3,2,4,9,7,2,6,8,9,9,4,9,0,4,1,4,8,8,7,0,1,9,5,8,3,0,147500,297500
"252500,142500",6,5,9,5,0,2,0,5,5,7,4,4,7,2,4,0,8,0,1,1,1,7,6,6,7,2,4,6,7,3,8,3,2,2,3,8,8,1,0,3,9,8,9,1,6,0,5,4,2,7,9,8,1,3,9,4,6,9,3,142500,252500
"257500,142500",6,5,9,4,0,2,0,5,5,7,4,3,8,2,4,0,8,0,1,1,1,6,6,7,7,3,5,6,7,2,8,3,2,1,3,7,9,1,0,3,9,8,9,2,7,0,5,4,2,6,8,8,1,4,9,4,6,9,3,142500,257500
"262500,142500",5,3,8,4,0,1,0,6,6,8,2,3,9,2,4,0,8,0,1,1,1,7,7,8,7,5,6,3,6,2,8,4,5,3,5,6,9,2,1,4,9,9,9,3,8,0,4,4,2,7,7,6,0,1,9,2,5,7,3,142500,262500
"267500,142500",4,3,8,2,0,1,1,7,6,7,2,1,8,3,3,0,8,0,0,2,1,7,7,8,6,5,6,3,6,2,8,4,5,4,4,6,9,2,1,5,9,8,9,2,9,0,3,1,3,6,7,5,0,5,9,4,7,9,4,142500,267500
"272500,142500",4,3,8,3,1,1,0,7,6,7,2,1,7,2,3,0,9,0,0,2,2,7,8,8,6,5,6,4,7,1,6,3,5,4,4,6,9,3,1,5,9,9,9,2,8,0,4,2,3,6,8,5,0,5,9,4,7,8,1,142500,272500
"277500,142500",4,3,8,4,1,1,0,8,7,7,3,2,7,1,4,0,9,0,0,3,1,8,7,7,6,6,5,2,7,1,5,2,5,3,3,6,9,4,2,5,9,8,9,2,9,0,4,2,4,8,8,6,0,3,9,5,6,6,1,142500,277500
"282500,142500",3,4,8,3,1,2,0,7,6,8,3,1,6,1,3,0,8,0,0,4,1,7,7,7,5,5,6,2,7,1,5,3,6,3,4,5,9,4,2,5,9,9,9,2,9,0,4,1,4,8,8,6,0,2,9,6,8,7,2,142500,282500
"287500,142500",2,4,8,2,1,2,0,7,6,7,3,2,6,1,3,0,8,0,1,4,1,7,7,7,6,5,6,1,8,2,5,4,5,3,4,7,9,6,2,5,9,9,9,3,9,0,3,1,4,6,8,4,0,0,9,5,8,8,3,142500,287500
"292500,142500",3,3,8,1,1,2,0,6,6,7,3,3,5,2,5,0,8,0,2,4,2,7,6,7,6,5,7,1,7,1,4,4,2,2,3,4,9,8,4,6,9,9,9,4,9,0,5,1,5,8,8,7,0,1,9,6,8,3,0,142500,292500
"297500,142500",2,4,8,2,1,2,0,6,5,6,4,4,5,2,6,0,8,0,1,5,2,8,6,6,7,5,7,1,7,1,3,6,3,3,2,4,9,7,3,7,9,9,9,4,9,0,4,1,3,8,8,7,0,1,9,5,8,3,0,142500,297500
"252500,137500",6,5,9,6,0,2,0,5,5,6,4,3,6,2,3,0,8,0,1,1,1,7,7,7,8,4,5,5,6,2,7,2,4,3,3,8,9,2,0,2,9,9,9,1,7,0,4,3,1,6,8,8,1,3,9,4,7,8,4,137500,252500
"257500,137500",6,4,9,3,0,3,0,6,5,6,3,3,7,1,2,0,8,0,1,1,1,6,7,8,8,3,5,5,6,2,7,2,5,2,4,8,9,2,0,5,9,9,9,1,7,0,4,4,2,7,8,7,1,4,9,4,6,8,3,137500,257500
"262500,137500",5,3,9,3,1,3,0,6,6,7,2,2,8,1,1,0,6,0,0,1,1,7,8,8,7,5,5,3,7,3,8,4,6,2,4,6,9,2,1,5,9,9,9,2,7,0,4,4,2,7,8,5,0,4,9,4,6,8,3,137500,262500
"267500,137500",5,3,8,2,0,1,0,6,6,7,2,2,9,2,3,0,8,1,0,1,1,7,8,9,6,5,6,4,7,3,7,3,4,3,5,7,9,4,1,6,9,8,9,1,7,0,4,2,2,5,8,5,0,4,9,4,6,8,3,137500,267500
"272500,137500",4,4,9,3,1,1,0,7,6,7,2,3,8,2,3,0,8,0,0,2,1,7,7,8,7,5,6,4,8,1,6,3,5,4,5,6,9,3,1,5,9,9,9,2,8,0,2,2,1,6,7,4,0,5,9,4,6,8,3,137500,272500
"277500,137500",4,4,8,4,1,1,0,7,6,7,3,2,8,2,5,0,9,0,0,4,1,8,8,7,6,6,5,2,7,1,5,1,4,3,3,6,9,3,2,5,9,8,9,1,9,0,3,2,3,6,7,6,0,4,9,5,7,8,2,137500,277500
"282500,137500",3,4,9,3,2,2,0,7,7,7,3,1,6,1,3,0,8,0,0,4,1,7,7,6,5,5,6,2,8,1,5,2,6,3,4,6,9,3,1,5,9,8,9,2,9,0,4,1,4,7,8,6,0,4,9,5,8,8,2,137500,282500
"287500,137500",3,4,9,2,1,2,0,6,6,7,2,1,5,1,2,0,7,0,0,4,1,7,8,6,4,5,7,3,8,1,6,3,6,3,5,7,9,4,2,5,9,8,9,3,9,0,5,1,4,8,8,6,0,3,9,4,8,7,2,137500,287500
"292500,137500",3,4,8,1,1,3,0,8,7,7,4,3,5,3,6,0,8,0,1,5,2,7,7,7,6,6,7,2,8,2,5,4,4,2,4,6,9,5,2,6,9,9,9,3,9,0,5,1,3,8,8,6,0,1,9,2,4,1,0,137500,292500
"297500,137500",2,4,8,1,1,5,0,7,5,7,3,2,4,3,4,0,6,0,1,5,2,8,7,7,6,6,7,2,8,1,5,4,3,2,2,6,9,6,3,7,9,9,9,4,9,0,5,1,3,8,8,6,0,1,9,4,8,3,0,137500,297500
"252500,132500",6,4,9,3,0,2,0,6,5,5,4,4,6,2,3,0,8,0,1,1,1,7,7,7,8,2,5,3,6,2,7,3,6,2,4,8,9,2,0,3,9,9,9,1,7,0,4,3,1,6,7,8,1,4,9,5,8,8,5,132500,252500
"257500,132500",5,4,9,2,0,3,0,6,4,6,3,4,6,1,2,0,8,0,1,1,1,7,8,8,8,3,4,2,6,2,6,3,5,3,5,7,9,2,0,6,9,9,9,1,7,0,3,5,2,7,8,7,1,4,9,5,7,8,4,132500,257500
"262500,132500",5,3,9,4,1,2,0,6,6,5,3,5,8,1,2,0,8,0,1,1,1,8,7,8,8,4,4,2,7,2,6,3,6,3,5,7,9,3,0,5,9,9,9,2,7,0,3,4,1,7,8,6,0,4,9,4,6,7,2,132500,262500
"267500,132500",5,4,9,1,0,2,0,6,6,7,2,4,8,2,2,0,8,1,1,1,1,7,7,8,8,5,5,3,8,3,6,3,6,3,5,7,9,3,0,4,9,9,9,2,7,0,3,4,1,6,8,5,0,4,9,4,6,7,2,132500,267500
"272500,132500",5,4,9,3,1,2,0,7,6,7,3,4,8,1,3,0,8,0,1,2,1,6,7,8,6,5,4,2,8,2,7,4,6,3,5,6,9,3,0,3,9,9,9,1,8,0,4,2,2,7,8,5,0,5,9,4,6,7,1,132500,272500
"277500,132500",5,4,9,3,1,2,0,8,6,6,3,4,8,1,3,0,9,0,1,4,1,7,7,7,6,5,5,3,8,1,7,3,7,2,6,6,9,2,0,4,9,8,9,1,8,0,4,2,2,6,8,5,0,4,9,3,5,7,2,132500,277500
